date;wind_speed;temp;poa_global;irradiance_dir;irradiance_diff;pr
05.04.2012 00:59;1;25;1000;0;0;1
05.04.2012 01:59;1;25;1000;0;0;1
05.04.2012 02:59;1;25;1000;0;0;1
05.04.2012 03:59;1;25;1000;0;0;1
05.04.2012 04:59;1;25;1000;0;0;1
05.04.2012 05:59;1;25;1000;1;54;1
05.04.2012 06:59;1;25;1000;0;97;1
05.04.2012 07:59;1;25;1000;0;138;1
05.04.2012 08:59;1;25;1000;0;145;1
05.04.2012 09:59;1;25;1000;0;164;1
05.04.2012 10:59;1;25;1000;0;187;1
05.04.2012 11:59;1;25;1000;0;136;1
05.04.2012 12:59;1;25;1000;0;126;1
05.04.2012 13:59;1;25;1000;0;103;1
05.04.2012 14:59;1;25;1000;0;100;1
05.04.2012 15:59;1;25;1000;1;96;1
05.04.2012 16:59;1;25;1000;0;38;1
05.04.2012 17:59;1;25;1000;0;0;1
05.04.2012 18:59;1;25;1000;0;0;1
05.04.2012 19:59;1;25;1000;0;0;1
05.04.2012 20:59;1;25;1000;0;0;1
05.04.2012 21:59;1;25;1000;0;0;1
05.04.2012 22:59;1;25;1000;0;0;1
05.04.2012 23:59;1;25;1000;0;0;1
06.04.2012 00:59;1;25;1000;0;0;1
06.04.2012 01:59;1;25;1000;0;0;1
06.04.2012 02:59;1;25;1000;0;0;1
06.04.2012 03:59;1;25;1000;0;0;1
06.04.2012 04:59;1;25;1000;0;0;1
06.04.2012 05:59;1;25;1000;0;49;1
06.04.2012 06:59;1;25;1000;2;119;1
06.04.2012 07:59;1;25;1000;7;191;1
06.04.2012 08:59;1;25;1000;2;214;1
06.04.2012 09:59;1;25;1000;31;315;1
06.04.2012 10:59;1;25;1000;105;363;1
06.04.2012 11:59;1;25;1000;254;326;1
06.04.2012 12:59;1;25;1000;601,01;99;1
06.04.2012 13:59;1;25;1000;425,01;143;1
06.04.2012 14:59;1;25;1000;312;121;1
06.04.2012 15:59;1;25;1000;170;98;1
06.04.2012 16:59;1;25;1000;15,9;51,05;1
06.04.2012 17:59;1;25;1000;0;0;1
06.04.2012 18:59;1;25;1000;0;0;1
06.04.2012 19:59;1;25;1000;0;0;1
06.04.2012 20:59;1;25;1000;0;0;1
06.04.2012 21:59;1;25;1000;0;0;1
06.04.2012 22:59;1;25;1000;0;0;1
06.04.2012 23:59;1;25;1000;0;0;1
07.04.2012 00:59;1;25;1000;0;0;1
07.04.2012 01:59;1;25;1000;0;0;1
07.04.2012 02:59;1;25;1000;0;0;1
07.04.2012 03:59;1;25;1000;0;0;1
07.04.2012 04:59;1;25;1000;0;0;1
07.04.2012 05:59;1;25;1000;0;40;1
07.04.2012 06:59;1;25;1000;0;85;1
07.04.2012 07:59;1;25;1000;3;177;1
07.04.2012 08:59;1;25;1000;0;134;1
07.04.2012 09:59;1;25;1000;0;97;1
07.04.2012 10:59;1;25;1000;0;95;1
07.04.2012 11:59;1;25;1000;0;201;1
07.04.2012 12:59;1;25;1000;9;273;1
07.04.2012 13:59;1;25;1000;63;285;1
07.04.2012 14:59;1;25;1000;24;208;1
07.04.2012 15:59;1;25;1000;18;136;1
07.04.2012 16:59;1;25;1000;4;55;1
07.04.2012 17:59;1;25;1000;0;0;1
07.04.2012 18:59;1;25;1000;0;0;1
07.04.2012 19:59;1;25;1000;0;0;1
07.04.2012 20:59;1;25;1000;0;0;1
07.04.2012 21:59;1;25;1000;0;0;1
07.04.2012 22:59;1;25;1000;0;0;1
07.04.2012 23:59;1;25;1000;0;0;1
08.04.2012 00:59;1;25;1000;0;0;1
08.04.2012 01:59;1;25;1000;0;0;1
08.04.2012 02:59;1;25;1000;0;0;1
08.04.2012 03:59;1;25;1000;0;0;1
08.04.2012 04:59;1;25;1000;0;0;1
08.04.2012 05:59;1;25;1000;32;84;1
08.04.2012 06:59;1;25;1000;202;110;1
08.04.2012 07:59;1;25;1000;162;222;1
08.04.2012 08:59;1;25;1000;141;297;1
08.04.2012 09:59;1;25;1000;110;347;1
08.04.2012 10:59;1;25;1000;174;360;1
08.04.2012 11:59;1;25;1000;265;327;1
08.04.2012 12:59;1;25;1000;348,01;256;1
08.04.2012 13:59;1;25;1000;253;242;1
08.04.2012 14:59;1;25;1000;331;115;1
08.04.2012 15:59;1;25;1000;196;90;1
08.04.2012 16:59;1;25;1000;34;65;1
08.04.2012 17:59;1;25;1000;0;0;1
08.04.2012 18:59;1;25;1000;0;0;1
08.04.2012 19:59;1;25;1000;0;0;1
08.04.2012 20:59;1;25;1000;0;0;1
08.04.2012 21:59;1;25;1000;0;0;1
08.04.2012 22:59;1;25;1000;0;0;1
08.04.2012 23:59;1;25;1000;0;0;1
09.04.2012 00:59;1;25;1000;0;0;1
09.04.2012 01:59;1;25;1000;0;0;1
09.04.2012 02:59;1;25;1000;0;0;1
09.04.2012 03:59;1;25;1000;0;0;1
09.04.2012 04:59;1;25;1000;0;3;1
09.04.2012 05:59;1;25;1000;0;24;1
09.04.2012 06:59;1;25;1000;0;61;1
09.04.2012 07:59;1;25;1000;1;160;1
09.04.2012 08:59;1;25;1000;0;113;1
09.04.2012 09:59;1;25;1000;0;112;1
09.04.2012 10:59;1;25;1000;0;136;1
09.04.2012 11:59;1;25;1000;0;170;1
09.04.2012 12:59;1;25;1000;4;252;1
09.04.2012 13:59;1;25;1000;0;134;1
09.04.2012 14:59;1;25;1000;0;81;1
09.04.2012 15:59;1;25;1000;0;73;1
09.04.2012 16:59;1;25;1000;0;24;1
09.04.2012 17:59;1;25;1000;0;0;1
09.04.2012 18:59;1;25;1000;0;0;1
09.04.2012 19:59;1;25;1000;0;0;1
09.04.2012 20:59;1;25;1000;0;0;1
09.04.2012 21:59;1;25;1000;0;0;1
09.04.2012 22:59;1;25;1000;0;0;1
09.04.2012 23:59;1;25;1000;0;0;1
10.04.2012 00:59;1;25;1000;0;0;1
10.04.2012 01:59;1;25;1000;0;0;1
10.04.2012 02:59;1;25;1000;0;0;1
10.04.2012 03:59;1;25;1000;0;0;1
10.04.2012 04:59;1;25;1000;0;9;1
10.04.2012 05:59;1;25;1000;37;89;1
10.04.2012 06:59;1;25;1000;20;160;1
10.04.2012 07:59;1;25;1000;25;228;1
10.04.2012 08:59;1;25;1000;185;291;1
10.04.2012 09:59;1;25;1000;0;125;1
10.04.2012 10:59;1;25;1000;13;310;1
10.04.2012 11:59;1;25;1000;0;209;1
10.04.2012 12:59;1;25;1000;0;158;1
10.04.2012 13:59;1;25;1000;15;256;1
10.04.2012 14:59;1;25;1000;0;79;1
10.04.2012 15:59;1;25;1000;0;68;1
10.04.2012 16:59;1;25;1000;0;11;1
10.04.2012 17:59;1;25;1000;0;0;1
10.04.2012 18:59;1;25;1000;0;0;1
10.04.2012 19:59;1;25;1000;0;0;1
10.04.2012 20:59;1;25;1000;0;0;1
10.04.2012 21:59;1;25;1000;0;0;1
10.04.2012 22:59;1;25;1000;0;0;1
10.04.2012 23:59;1;25;1000;0;0;1
11.04.2012 00:59;1;25;1000;0;0;1
11.04.2012 01:59;1;25;1000;0;0;1
11.04.2012 02:59;1;25;1000;0;0;1
11.04.2012 03:59;1;25;1000;0;0;1
11.04.2012 04:59;1;25;1000;0;5;1
11.04.2012 05:59;1;25;1000;2;68;1
11.04.2012 06:59;1;25;1000;39;171;1
11.04.2012 07:59;1;25;1000;37;240;1
11.04.2012 08:59;1;25;1000;72;309;1
11.04.2012 09:59;1;25;1000;38;333;1
11.04.2012 10:59;1;25;1000;646,01;129;1
11.04.2012 11:59;1;25;1000;186;362;1
11.04.2012 12:59;1;25;1000;81;344;1
11.04.2012 13:59;1;25;1000;17;259;1
11.04.2012 14:59;1;25;1000;194;196;1
11.04.2012 15:59;1;25;1000;145;124;1
11.04.2012 16:59;1;25;1000;0;20;1
11.04.2012 17:59;1;25;1000;0;0;1
11.04.2012 18:59;1;25;1000;0;0;1
11.04.2012 19:59;1;25;1000;0;0;1
11.04.2012 20:59;1;25;1000;0;0;1
11.04.2012 21:59;1;25;1000;0;0;1
11.04.2012 22:59;1;25;1000;0;0;1
11.04.2012 23:59;1;25;1000;0;0;1
12.04.2012 00:59;1;25;1000;0;0;1
12.04.2012 01:59;1;25;1000;0;0;1
12.04.2012 02:59;1;25;1000;0;0;1
12.04.2012 03:59;1;25;1000;0;0;1
12.04.2012 04:59;1;25;1000;1;14,81;1
12.04.2012 05:59;1;25;1000;1;67;1
12.04.2012 06:59;1;25;1000;1;121;1
12.04.2012 07:59;1;25;1000;0;114;1
12.04.2012 08:59;1;25;1000;0;179;1
12.04.2012 09:59;1;25;1000;0;201;1
12.04.2012 10:59;1;25;1000;49;360;1
12.04.2012 11:59;1;25;1000;112;375;1
12.04.2012 12:59;1;25;1000;3;247;1
12.04.2012 13:59;1;25;1000;0;153;1
12.04.2012 14:59;1;25;1000;0;143;1
12.04.2012 15:59;1;25;1000;0;86;1
12.04.2012 16:59;1;25;1000;0;12;1
12.04.2012 17:59;1;25;1000;0;0;1
12.04.2012 18:59;1;25;1000;0;0;1
12.04.2012 19:59;1;25;1000;0;0;1
12.04.2012 20:59;1;25;1000;0;0;1
12.04.2012 21:59;1;25;1000;0;0;1
12.04.2012 22:59;1;25;1000;0;0;1
12.04.2012 23:59;1;25;1000;0;0;1
13.04.2012 00:59;1;25;1000;0;0;1
13.04.2012 01:59;1;25;1000;0;0;1
13.04.2012 02:59;1;25;1000;0;0;1
13.04.2012 03:59;1;25;1000;0;0;1
13.04.2012 04:59;1;25;1000;0;10;1
13.04.2012 05:59;1;25;1000;46;97;1
13.04.2012 06:59;1;25;1000;120;166;1
13.04.2012 07:59;1;25;1000;0;45;1
13.04.2012 08:59;1;25;1000;0;198;1
13.04.2012 09:59;1;25;1000;111;359;1
13.04.2012 10:59;1;25;1000;103;379;1
13.04.2012 11:59;1;25;1000;27;340;1
13.04.2012 12:59;1;25;1000;3;256;1
13.04.2012 13:59;1;25;1000;66;298;1
13.04.2012 14:59;1;25;1000;21;214;1
13.04.2012 15:59;1;25;1000;0;58;1
13.04.2012 16:59;1;25;1000;46;72;1
13.04.2012 17:59;1;25;1000;0;0;1
13.04.2012 18:59;1;25;1000;0;0;1
13.04.2012 19:59;1;25;1000;0;0;1
13.04.2012 20:59;1;25;1000;0;0;1
13.04.2012 21:59;1;25;1000;0;0;1
13.04.2012 22:59;1;25;1000;0;0;1
13.04.2012 23:59;1;25;1000;0;0;1
14.04.2012 00:59;1;25;1000;0;0;1
14.04.2012 01:59;1;25;1000;0;0;1
14.04.2012 02:59;1;25;1000;0;0;1
14.04.2012 03:59;1;25;1000;0;0;1
14.04.2012 04:59;1;25;1000;0;16;1
14.04.2012 05:59;1;25;1000;8;89;1
14.04.2012 06:59;1;25;1000;111;172;1
14.04.2012 07:59;1;25;1000;42;250;1
14.04.2012 08:59;1;25;1000;133;315;1
14.04.2012 09:59;1;25;1000;316;300;1
14.04.2012 10:59;1;25;1000;166;377;1
14.04.2012 11:59;1;25;1000;665,01;121;1
14.04.2012 12:59;1;25;1000;132;350;1
14.04.2012 13:59;1;25;1000;3;216;1
14.04.2012 14:59;1;25;1000;57;236;1
14.04.2012 15:59;1;25;1000;5;129;1
14.04.2012 16:59;1;25;1000;9;72;1
14.04.2012 17:59;1;25;1000;0;0;1
14.04.2012 18:59;1;25;1000;0;0;1
14.04.2012 19:59;1;25;1000;0;0;1
14.04.2012 20:59;1;25;1000;0;0;1
14.04.2012 21:59;1;25;1000;0;0;1
14.04.2012 22:59;1;25;1000;0;0;1
14.04.2012 23:59;1;25;1000;0;0;1
15.04.2012 00:59;1;25;1000;0;0;1
15.04.2012 01:59;1;25;1000;0;0;1
15.04.2012 02:59;1;25;1000;0;0;1
15.04.2012 03:59;1;25;1000;0;0;1
15.04.2012 04:59;1;25;1000;0;18;1
15.04.2012 05:59;1;25;1000;0;36;1
15.04.2012 06:59;1;25;1000;0;96;1
15.04.2012 07:59;1;25;1000;3;192;1
15.04.2012 08:59;1;25;1000;11;265;1
15.04.2012 09:59;1;25;1000;0;214;1
15.04.2012 10:59;1;25;1000;6;293;1
15.04.2012 11:59;1;25;1000;0;198;1
15.04.2012 12:59;1;25;1000;2;245;1
15.04.2012 13:59;1;25;1000;2;212;1
15.04.2012 14:59;1;25;1000;29;226;1
15.04.2012 15:59;1;25;1000;0;85;1
15.04.2012 16:59;1;25;1000;0;40;1
15.04.2012 17:59;1;25;1000;0;0;1
15.04.2012 18:59;1;25;1000;0;0;1
15.04.2012 19:59;1;25;1000;0;0;1
15.04.2012 20:59;1;25;1000;0;0;1
15.04.2012 21:59;1;25;1000;0;0;1
15.04.2012 22:59;1;25;1000;0;0;1
15.04.2012 23:59;1;25;1000;0;0;1
16.04.2012 00:59;1;25;1000;0;0;1
16.04.2012 01:59;1;25;1000;0;0;1
16.04.2012 02:59;1;25;1000;0;0;1
16.04.2012 03:59;1;25;1000;0;0;1
16.04.2012 04:59;1;25;1000;15;24,1;1
16.04.2012 05:59;1;25;1000;0;18;1
16.04.2012 06:59;1;25;1000;89;183;1
16.04.2012 07:59;1;25;1000;81;261;1
16.04.2012 08:59;1;25;1000;148;318;1
16.04.2012 09:59;1;25;1000;167;360;1
16.04.2012 10:59;1;25;1000;163;382;1
16.04.2012 11:59;1;25;1000;75;378;1
16.04.2012 12:59;1;25;1000;63;348;1
16.04.2012 13:59;1;25;1000;3;219;1
16.04.2012 14:59;1;25;1000;126;232;1
16.04.2012 15:59;1;25;1000;83;159;1
16.04.2012 16:59;1;25;1000;21;81;1
16.04.2012 17:59;1;25;1000;0;0;1
16.04.2012 18:59;1;25;1000;0;0;1
16.04.2012 19:59;1;25;1000;0;0;1
16.04.2012 20:59;1;25;1000;0;0;1
16.04.2012 21:59;1;25;1000;0;0;1
16.04.2012 22:59;1;25;1000;0;0;1
16.04.2012 23:59;1;25;1000;0;0;1
17.04.2012 00:59;1;25;1000;0;0;1
17.04.2012 01:59;1;25;1000;0;0;1
17.04.2012 02:59;1;25;1000;0;0;1
17.04.2012 03:59;1;25;1000;0;0;1
17.04.2012 04:59;1;25;1000;9;27,65;1
17.04.2012 05:59;1;25;1000;77;99;1
17.04.2012 06:59;1;25;1000;192;147;1
17.04.2012 07:59;1;25;1000;187;240;1
17.04.2012 08:59;1;25;1000;124;324;1
17.04.2012 09:59;1;25;1000;159;363;1
17.04.2012 10:59;1;25;1000;196;377;1
17.04.2012 11:59;1;25;1000;547,01;205;1
17.04.2012 12:59;1;25;1000;599,01;134;1
17.04.2012 13:59;1;25;1000;166;297;1
17.04.2012 14:59;1;25;1000;207;205;1
17.04.2012 15:59;1;25;1000;21;156;1
17.04.2012 16:59;1;25;1000;25;83;1
17.04.2012 17:59;1;25;1000;0;0;1
17.04.2012 18:59;1;25;1000;0;0;1
17.04.2012 19:59;1;25;1000;0;0;1
17.04.2012 20:59;1;25;1000;0;0;1
17.04.2012 21:59;1;25;1000;0;0;1
17.04.2012 22:59;1;25;1000;0;0;1
17.04.2012 23:59;1;25;1000;0;0;1
18.04.2012 00:59;1;25;1000;0;0;1
18.04.2012 01:59;1;25;1000;0;0;1
18.04.2012 02:59;1;25;1000;0;0;1
18.04.2012 03:59;1;25;1000;0;0;1
18.04.2012 04:59;1;25;1000;5;29,73;1
18.04.2012 05:59;1;25;1000;35;111;1
18.04.2012 06:59;1;25;1000;151;169;1
18.04.2012 07:59;1;25;1000;41;257;1
18.04.2012 08:59;1;25;1000;0;76;1
18.04.2012 09:59;1;25;1000;3;264;1
18.04.2012 10:59;1;25;1000;0;149;1
18.04.2012 11:59;1;25;1000;0;116;1
18.04.2012 12:59;1;25;1000;8;287;1
18.04.2012 13:59;1;25;1000;129;307;1
18.04.2012 14:59;1;25;1000;0;156;1
18.04.2012 15:59;1;25;1000;197;115;1
18.04.2012 16:59;1;25;1000;49;82;1
18.04.2012 17:59;1;25;1000;2;9,63;1
18.04.2012 18:59;1;25;1000;0;0;1
18.04.2012 19:59;1;25;1000;0;0;1
18.04.2012 20:59;1;25;1000;0;0;1
18.04.2012 21:59;1;25;1000;0;0;1
18.04.2012 22:59;1;25;1000;0;0;1
18.04.2012 23:59;1;25;1000;0;0;1
19.04.2012 00:59;1;25;1000;0;0;1
19.04.2012 01:59;1;25;1000;0;0;1
19.04.2012 02:59;1;25;1000;0;0;1
19.04.2012 03:59;1;25;1000;0;0;1
19.04.2012 04:59;1;25;1000;0;14;1
19.04.2012 05:59;1;25;1000;0;63;1
19.04.2012 06:59;1;25;1000;0;97;1
19.04.2012 07:59;1;25;1000;0;161;1
19.04.2012 08:59;1;25;1000;303;268;1
19.04.2012 09:59;1;25;1000;151;369;1
19.04.2012 10:59;1;25;1000;39;366;1
19.04.2012 11:59;1;25;1000;0;87;1
19.04.2012 12:59;1;25;1000;207;343;1
19.04.2012 13:59;1;25;1000;208;287;1
19.04.2012 14:59;1;25;1000;0;141;1
19.04.2012 15:59;1;25;1000;106;159;1
19.04.2012 16:59;1;25;1000;18;86;1
19.04.2012 17:59;1;25;1000;0;8;1
19.04.2012 18:59;1;25;1000;0;0;1
19.04.2012 19:59;1;25;1000;0;0;1
19.04.2012 20:59;1;25;1000;0;0;1
19.04.2012 21:59;1;25;1000;0;0;1
19.04.2012 22:59;1;25;1000;0;0;1
19.04.2012 23:59;1;25;1000;0;0;1
20.04.2012 00:59;1;25;1000;0;0;1
20.04.2012 01:59;1;25;1000;0;0;1
20.04.2012 02:59;1;25;1000;0;0;1
20.04.2012 03:59;1;25;1000;0;0;1
20.04.2012 04:59;1;25;1000;1;27;1
20.04.2012 05:59;1;25;1000;3;89;1
20.04.2012 06:59;1;25;1000;49;196;1
20.04.2012 07:59;1;25;1000;421;125;1
20.04.2012 08:59;1;25;1000;273;284;1
20.04.2012 09:59;1;25;1000;167;369;1
20.04.2012 10:59;1;25;1000;243;369;1
20.04.2012 11:59;1;25;1000;656,01;145;1
20.04.2012 12:59;1;25;1000;549,01;174;1
20.04.2012 13:59;1;25;1000;215;287;1
20.04.2012 14:59;1;25;1000;173;226;1
20.04.2012 15:59;1;25;1000;270;77;1
20.04.2012 16:59;1;25;1000;10;83;1
20.04.2012 17:59;1;25;1000;8;12,3;1
20.04.2012 18:59;1;25;1000;0;0;1
20.04.2012 19:59;1;25;1000;0;0;1
20.04.2012 20:59;1;25;1000;0;0;1
20.04.2012 21:59;1;25;1000;0;0;1
20.04.2012 22:59;1;25;1000;0;0;1
20.04.2012 23:59;1;25;1000;0;0;1
21.04.2012 00:59;1;25;1000;0;0;1
21.04.2012 01:59;1;25;1000;0;0;1
21.04.2012 02:59;1;25;1000;0;0;1
21.04.2012 03:59;1;25;1000;0;0;1
21.04.2012 04:59;1;25;1000;0;20;1
21.04.2012 05:59;1;25;1000;0;55;1
21.04.2012 06:59;1;25;1000;0;124;1
21.04.2012 07:59;1;25;1000;69;273;1
21.04.2012 08:59;1;25;1000;29;306;1
21.04.2012 09:59;1;25;1000;126;376;1
21.04.2012 10:59;1;25;1000;0;238;1
21.04.2012 11:59;1;25;1000;199;380;1
21.04.2012 12:59;1;25;1000;0;83;1
21.04.2012 13:59;1;25;1000;245;276;1
21.04.2012 14:59;1;25;1000;154;235;1
21.04.2012 15:59;1;25;1000;1;120;1
21.04.2012 16:59;1;25;1000;3;74;1
21.04.2012 17:59;1;25;1000;7;14,43;1
21.04.2012 18:59;1;25;1000;0;0;1
21.04.2012 19:59;1;25;1000;0;0;1
21.04.2012 20:59;1;25;1000;0;0;1
21.04.2012 21:59;1;25;1000;0;0;1
21.04.2012 22:59;1;25;1000;0;0;1
21.04.2012 23:59;1;25;1000;0;0;1
22.04.2012 00:59;1;25;1000;0;0;1
22.04.2012 01:59;1;25;1000;0;0;1
22.04.2012 02:59;1;25;1000;0;0;1
22.04.2012 03:59;1;25;1000;0;0;1
22.04.2012 04:59;1;25;1000;0;16;1
22.04.2012 05:59;1;25;1000;7;104;1
22.04.2012 06:59;1;25;1000;29;193;1
22.04.2012 07:59;1;25;1000;102;275;1
22.04.2012 08:59;1;25;1000;62;330;1
22.04.2012 09:59;1;25;1000;13;315;1
22.04.2012 10:59;1;25;1000;29;361;1
22.04.2012 11:59;1;25;1000;0;107;1
22.04.2012 12:59;1;25;1000;470,01;225;1
22.04.2012 13:59;1;25;1000;395;203;1
22.04.2012 14:59;1;25;1000;0;71;1
22.04.2012 15:59;1;25;1000;1;114;1
22.04.2012 16:59;1;25;1000;0;15;1
22.04.2012 17:59;1;25;1000;4;16,11;1
22.04.2012 18:59;1;25;1000;0;0;1
22.04.2012 19:59;1;25;1000;0;0;1
22.04.2012 20:59;1;25;1000;0;0;1
22.04.2012 21:59;1;25;1000;0;0;1
22.04.2012 22:59;1;25;1000;0;0;1
22.04.2012 23:59;1;25;1000;0;0;1
23.04.2012 00:59;1;25;1000;0;0;1
23.04.2012 01:59;1;25;1000;0;0;1
23.04.2012 02:59;1;25;1000;0;0;1
23.04.2012 03:59;1;25;1000;0;0;1
23.04.2012 04:59;1;25;1000;42;37;1
23.04.2012 05:59;1;25;1000;163;76;1
23.04.2012 06:59;1;25;1000;186;168;1
23.04.2012 07:59;1;25;1000;376;162;1
23.04.2012 08:59;1;25;1000;181;326;1
23.04.2012 09:59;1;25;1000;473,01;242;1
23.04.2012 10:59;1;25;1000;97;399;1
23.04.2012 11:59;1;25;1000;337;333;1
23.04.2012 12:59;1;25;1000;114;369;1
23.04.2012 13:59;1;25;1000;0;158;1
23.04.2012 14:59;1;25;1000;47;249;1
23.04.2012 15:59;1;25;1000;60;176;1
23.04.2012 16:59;1;25;1000;0;52;1
23.04.2012 17:59;1;25;1000;0;8;1
23.04.2012 18:59;1;25;1000;0;0;1
23.04.2012 19:59;1;25;1000;0;0;1
23.04.2012 20:59;1;25;1000;0;0;1
23.04.2012 21:59;1;25;1000;0;0;1
23.04.2012 22:59;1;25;1000;0;0;1
23.04.2012 23:59;1;25;1000;0;0;1
24.04.2012 00:59;1;25;1000;0;0;1
24.04.2012 01:59;1;25;1000;0;0;1
24.04.2012 02:59;1;25;1000;0;0;1
24.04.2012 03:59;1;25;1000;0;0;1
24.04.2012 04:59;1;25;1000;3;40;1
24.04.2012 05:59;1;25;1000;16;119;1
24.04.2012 06:59;1;25;1000;1;143;1
24.04.2012 07:59;1;25;1000;0;137;1
24.04.2012 08:59;1;25;1000;101;340;1
24.04.2012 09:59;1;25;1000;32;350;1
24.04.2012 10:59;1;25;1000;0;146;1
24.04.2012 11:59;1;25;1000;0;126;1
24.04.2012 12:59;1;25;1000;0;205;1
24.04.2012 13:59;1;25;1000;0;125;1
24.04.2012 14:59;1;25;1000;0;48;1
24.04.2012 15:59;1;25;1000;13;159;1
24.04.2012 16:59;1;25;1000;50;94;1
24.04.2012 17:59;1;25;1000;14;16,8;1
24.04.2012 18:59;1;25;1000;0;0;1
24.04.2012 19:59;1;25;1000;0;0;1
24.04.2012 20:59;1;25;1000;0;0;1
24.04.2012 21:59;1;25;1000;0;0;1
24.04.2012 22:59;1;25;1000;0;0;1
24.04.2012 23:59;1;25;1000;0;0;1
25.04.2012 00:59;1;25;1000;0;0;1
25.04.2012 01:59;1;25;1000;0;0;1
25.04.2012 02:59;1;25;1000;0;0;1
25.04.2012 03:59;1;25;1000;0;0;1
25.04.2012 04:59;1;25;1000;39;44;1
25.04.2012 05:59;1;25;1000;148;91;1
25.04.2012 06:59;1;25;1000;350;81;1
25.04.2012 07:59;1;25;1000;342;187;1
25.04.2012 08:59;1;25;1000;234;313;1
25.04.2012 09:59;1;25;1000;0;183;1
25.04.2012 10:59;1;25;1000;28;363;1
25.04.2012 11:59;1;25;1000;2;279;1
25.04.2012 12:59;1;25;1000;0;198;1
25.04.2012 13:59;1;25;1000;0;206;1
25.04.2012 14:59;1;25;1000;0;162;1
25.04.2012 15:59;1;25;1000;0;43;1
25.04.2012 16:59;1;25;1000;0;45;1
25.04.2012 17:59;1;25;1000;0;10;1
25.04.2012 18:59;1;25;1000;0;0;1
25.04.2012 19:59;1;25;1000;0;0;1
25.04.2012 20:59;1;25;1000;0;0;1
25.04.2012 21:59;1;25;1000;0;0;1
25.04.2012 22:59;1;25;1000;0;0;1
25.04.2012 23:59;1;25;1000;0;0;1
26.04.2012 00:59;1;25;1000;0;0;1
26.04.2012 01:59;1;25;1000;0;0;1
26.04.2012 02:59;1;25;1000;0;0;1
26.04.2012 03:59;1;25;1000;0;0;1
26.04.2012 04:59;1;25;1000;0;8;1
26.04.2012 05:59;1;25;1000;0;22;1
26.04.2012 06:59;1;25;1000;0;125;1
26.04.2012 07:59;1;25;1000;1;186;1
26.04.2012 08:59;1;25;1000;0;194;1
26.04.2012 09:59;1;25;1000;0;193;1
26.04.2012 10:59;1;25;1000;4;295;1
26.04.2012 11:59;1;25;1000;19;347;1
26.04.2012 12:59;1;25;1000;76;369;1
26.04.2012 13:59;1;25;1000;2;231;1
26.04.2012 14:59;1;25;1000;3;189;1
26.04.2012 15:59;1;25;1000;0;112;1
26.04.2012 16:59;1;25;1000;0;21;1
26.04.2012 17:59;1;25;1000;7;22,29;1
26.04.2012 18:59;1;25;1000;0;0;1
26.04.2012 19:59;1;25;1000;0;0;1
26.04.2012 20:59;1;25;1000;0;0;1
26.04.2012 21:59;1;25;1000;0;0;1
26.04.2012 22:59;1;25;1000;0;0;1
26.04.2012 23:59;1;25;1000;0;0;1
27.04.2012 00:59;1;25;1000;0;0;1
27.04.2012 01:59;1;25;1000;0;0;1
27.04.2012 02:59;1;25;1000;0;0;1
27.04.2012 03:59;1;25;1000;0;0;1
27.04.2012 04:59;1;25;1000;0;18;1
27.04.2012 05:59;1;25;1000;0;74;1
27.04.2012 06:59;1;25;1000;79;212;1
27.04.2012 07:59;1;25;1000;0;163;1
27.04.2012 08:59;1;25;1000;3;251;1
27.04.2012 09:59;1;25;1000;131;387;1
27.04.2012 10:59;1;25;1000;4;296;1
27.04.2012 11:59;1;25;1000;58;389;1
27.04.2012 12:59;1;25;1000;6;286;1
27.04.2012 13:59;1;25;1000;11;270;1
27.04.2012 14:59;1;25;1000;28;243;1
27.04.2012 15:59;1;25;1000;0;52;1
27.04.2012 16:59;1;25;1000;0;37;1
27.04.2012 17:59;1;25;1000;3;23,3;1
27.04.2012 18:59;1;25;1000;0;0;1
27.04.2012 19:59;1;25;1000;0;0;1
27.04.2012 20:59;1;25;1000;0;0;1
27.04.2012 21:59;1;25;1000;0;0;1
27.04.2012 22:59;1;25;1000;0;0;1
27.04.2012 23:59;1;25;1000;0;0;1
28.04.2012 00:59;1;25;1000;0;0;1
28.04.2012 01:59;1;25;1000;0;0;1
28.04.2012 02:59;1;25;1000;0;0;1
28.04.2012 03:59;1;25;1000;0;0;1
28.04.2012 04:59;1;25;1000;0;9;1
28.04.2012 05:59;1;25;1000;32;134;1
28.04.2012 06:59;1;25;1000;1;138;1
28.04.2012 07:59;1;25;1000;58;285;1
28.04.2012 08:59;1;25;1000;563,01;145;1
28.04.2012 09:59;1;25;1000;468,01;257;1
28.04.2012 10:59;1;25;1000;579,01;219;1
28.04.2012 11:59;1;25;1000;330;346;1
28.04.2012 12:59;1;25;1000;628,01;143;1
28.04.2012 13:59;1;25;1000;540,01;130;1
28.04.2012 14:59;1;25;1000;190;236;1
28.04.2012 15:59;1;25;1000;222;125;1
28.04.2012 16:59;1;25;1000;11;96;1
28.04.2012 17:59;1;25;1000;22;19,93;1
28.04.2012 18:59;1;25;1000;0;0;1
28.04.2012 19:59;1;25;1000;0;0;1
28.04.2012 20:59;1;25;1000;0;0;1
28.04.2012 21:59;1;25;1000;0;0;1
28.04.2012 22:59;1;25;1000;0;0;1
28.04.2012 23:59;1;25;1000;0;0;1
29.04.2012 00:59;1;25;1000;0;0;1
29.04.2012 01:59;1;25;1000;0;0;1
29.04.2012 02:59;1;25;1000;0;0;1
